VEHICLE_ID,MODEL_NAME,VARIANT,EMISSION_STANDARD,FUEL,COLOUR,VEHICLE_CLASS,MAKE_YEAR,SEAT_CAPACITY,IS_ELECTRIC
ac092b480fe777b33743a948ca2e0e6dd4e40132f59853456ed10e46f105e576,5 TONS 2WHEEL SEMI TIPPING TRAILER,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,GREEN,Trailer For Commercial Use,01/10/2018,0,false
ac29b1eb70591263e168c49704728d82d370674d3cd31b4f03ed00ef5ecfaee6,CB,125SHINE SP WFDISCBRDRUMBKS SELFSTART BSIV,BSIV,PETROL,P S BLUE,MOTOR CYCLE,01/10/2018,2,false
ac2a29644bd2969b3d20d3c480d9d68eb04b4dd705f922b1f65c1e94f0899429,MARUTI-BALENO,DELTA PETROL BSIV,BSIV,PETROL,MET PREMIUM SILVER,MOTOR CAR,01/05/2018,5,false
ac3ca870a0f27ce535bc13f99a021aed39a98def881e40d2d74e9a17af6bc200,RAPID,STYLE -AT(77KW MPI) BSIV,BSIV,PETROL,FLASH RED,MOTOR CAR,01/07/2018,5,false
ac4caad61422456783b21b971b0b67dc29350ba3c3048cc16af12309d1de0b10,DUET,(TELESCOPIC FORK) BSIV,BSIV,PETROL,PSW,MOTOR CYCLE,01/12/2018,2,false
ac54fdaee487872a454a947225aafc8ae68de6f5e66ffb40a3ef1ea9bb33c4a5,I20,ACTIVE-VTVT SX BSIV,BSIV,PETROL,FIERY RED,MOTOR CAR,01/09/2018,5,false
ac7598dd1f7f069a3c49c1c301a23d41eff4697ebcf06a393a17703bbeb5334d,BURGMAN,STREET BSIV,BSIV,PETROL,WHITE,MOTOR CYCLE,01/12/2018,2,false
ac81b51960782aac0d59643aa5d5440459add9cb3bd9dab314c11e5c3c9c8607,CBR250R,WITH ANTI LOCK BRAKING SYSTEM BSIV,BSIV,PETROL,MAT AXIS GRAY METLC,MOTOR CYCLE,01/08/2018,2,false
ac883ad405586564fc381f27451660752891ab21ea2d445330167630b14fd10a,MINI,COOPER S (3-DOOR HATCH) WITH AT BSIV,BSIV,PETROL,CHILI RED,MOTOR CAR,01/12/2018,4,false
ac991676b8d25341d446ae961a55ba9f503f3a5cb68ef0b8a9103eb4c38681ce,APE,CITY DIESEL STD BSIV,BSIV,DIESEL,G YELLOW,Auto Rickshaw,01/11/2018,4,false
acac164e812b2b7fb42b4d7cfe0d10d09e455291a02e4885eb05612c2776a43b,AVIATOR-WEAS,KS DRUM CBS(CBS)WSHEETWHEEL BSIV,BSIV,PETROL,PEARL SPARTAN RED,MOTOR CYCLE,01/11/2018,2,false
acc0757708b20d5c8f7ce8b1002e674b02cb30c842f0997f0aa74eb9ad853156,NEW,HOLLAND 4710 8X8 4WD BSIIIA,BSIIIA,DIESEL,NEW HOLLAND BLUE AND GREY,Tractor for Agricultural Purpose,01/01/2019,1,false
acc5ec180e7ed42110894b17273e1c2a39f6aae58432244b2e854e07a56d71b5,THUNDERBIRD,350 X BSIV,BSIV,PETROL,WHIMSICAL WHITE,MOTOR CYCLE,01/10/2018,2,false
ace513ad12cf82728a14ad9622ccd301cd857776777252ec80741b18824b54b4,MAHINDRA,SUPRO ZX 8STR BSIV BSIV,BSIV,DIESEL,DIAMOND WHITE,Omnibus for Private Use,01/01/2019,8,false
acf85737d37d9da9c648d88f196c939fddd22c6bbe695bdca7fa3fbcaa5eef84,5TONS 2WHEELER SEMI TIIPING TRAILER,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,GREEN,Trailer for Agriculture Purpose,01/01/2019,0,false
ad05428f6babffa9919267efcfb3b6aad09abd951e9cdef4ccd776a91fad8cc0,MARUTI,WAGON-R VXI (O) BSIV,BSIV,PETROL,GLISTENIG GREY,MOTOR CAR,01/06/2018,5,false
ad05fe38b7510672463a9c307ff71bd96c15faa2488f83b42587311e293480f7,I20-MAGNA-EXECUTIVE,CRDI-BSIV,BSIV,DIESEL,SLEEK SILVER,MOTOR CAR,01/09/2018,5,false
ad0d041c22b3e29f0614e3fda0270a786bc8dd4bbcec70293e5e58043ac9cc95,INTRUDER,BSIV,BSIV,PETROL,MAT BLACK,MOTOR CYCLE,01/11/2018,2,false
ad19758461798f3d36f5cb55722d1a0bbec49e4f51173174c91cd00633273422,TATA,NEXON-XZA+ 1.2 RTN BSIV,BSIV,PETROL,ETNA_ORANGE,MOTOR CAR,01/06/2018,5,false
ad23f473891c905317b25281a2ee1dac84f1061a615cdfe0d8336f7c5e9caf7b,RC,200 BSIV,BSIV,PETROL,WHITE,MOTOR CYCLE,01/11/2018,2,false
ad3419410157286177844c963cc7b15168e782f40c0bbf55b72b62f67410dac9,MARUTI,CELERIO VXI AMT BSIV,BSIV,PETROL,METALLIC GLISTENIG GREY,MOTOR CAR,01/09/2018,5,false
ad3a0c3eda10da0f0f5040f26690285599c1f6721ef2b5888f7ad04bb8586453,CB,SHINE W F DRUM B K S E S W CAST WHEELS BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/07/2018,2,false
ad3dc652ab36d455be97945d1065cc88568efcea3471199b98796dab0229299e,ECO1214/42E4DC6096X2260X1105HSD8008L,R1591 BSIV,BSIV,DIESEL,GOLDEN BROWN,Goods Carriage,01/01/2019,3,false
ad6fee1c0f91ba20e2bc4309a8529de0d575d6059d75ca9d64413258398a7870,FARMTRAC,45,UNKNOWN,DIESEL,BLUE & WHITE,Tractor for Commercial Use,01/01/2019,1,false
ad94b14035df2218e69f113fda2297660640bbe5e61970a26c60b69f484598c2,NEWHOLLAND,3600-2 BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/06/2018,1,false
adae664d530e033ce64e5906d06268b96a408c92076b135182597e1f8101582b,CITY,1.5 VX CVT (I-VTEC) BSIV,BSIV,PETROL,GOLDEN BROWN M.,MOTOR CAR,01/08/2018,5,false
adb7dbc2825295b44b028c229fff27adb82e589d1de63a4ec66048b66c28f74e,VERNA,1.6 CRDI AUTO SX(0) BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/01/2019,5,false
ade07b5fca12c52e2cbb20d9a1d32eff980848b3a9e2f7d0d1ec9c5424f09e30,VERNA-1.6,VTVT AUTO-SX(O) BSIV,BSIV,PETROL,STAR DUST,MOTOR CAR,01/01/2019,5,false
adef7dcd742faa03537cfc1615b50aa217a8ab7f5427b2fec4e9a65526f49830,FORD,ECOSPORT 1.5 DIESEL TITANIUM MT BSIV,BSIV,DIESEL,SMOKE GREY,MOTOR CAR,01/07/2018,5,false
adf4b39f7128ba7ec28040f58f03d8ccb270b47f4f4b37cb09adb14e0697e28a,MARUTI,BALENO ZETA BSIV,BSIV,DIESEL,RAY BLUE,MOTOR CAR,01/09/2018,5,false
adfc82fa08d3776356c00c2fc52fd8cb8ca5b7207874cf89e7f22e7e0d5f3a5c,TATA,LPT 407 EX2/38WB FFCTRUCK C WCAB ONLY BSIV,BSIV,DIESEL,WHITE,Chassis Transport,01/10/2018,3,false
ae00ce1df7de17132aefc99c96b2f2cb7aac53d64c50c043a8f050f971dbfda8,FORTUNER,SIGMA 4 MT BSIV,BSIV,DIESEL,ATTITUDE BLACK,MOTOR CAR,01/12/2018,7,false
ae0517e82737b49da776446ef283d61e3f6300a0d3cc9dc541b2187849cbc2be,CB,UNICORN E AUTO S K SWALLOY W W F D B RD BSIV,BSIV,PETROL,P BLACK,MOTOR CYCLE,01/04/2018,2,false
ae26717208b45afce903c8a84027d3c255dafa6bbbd0ff7c43d7129bbddd89eb,CLA200D,BSIV,BSIV,DIESEL,JUPITER RED,MOTOR CAR,01/08/2018,5,false
ae288551da227ed888fb751727c741ca3d8931b74138512d9f4fb9b113c7cd81,SWARAJ 735 XT-TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE & WHITE,Tractor for Commercial Use,01/07/2018,1,false
ae322a8c9122d6e67d5386f652d116e97ee69c168c466fdf6e20dcfcdf59a97f,3DX,2WD BACKHOE LOADER BSIII,BSIII,DIESEL,YELLOW,Vehicle Fitted with Construction Equipment,01/12/2018,1,false
ae3aa624301f673963599f244640b9d9a5d3b797edad90390a5e89361e7a01ef,MAHINDRA,YUVO 575 DI BSIIIA,BSIIIA,DIESEL,RED,Tractor for Agricultural Purpose,01/01/2019,1,false
ae3ebe5e62ca4971a3256087b8442b4d4a5a76a7df5f882f19e03fe75b01b5c4,VENTO,1.5 TDI MT-HIGHLINE BSIV,BSIV,DIESEL,TOFFEE BROWN METALLIC,MOTOR CAR,01/10/2018,5,false
ae49e329546c87e4b0948ed16d2114465ecea5b034a261daeb9e264de32db53f,PLEASURE,- IBS-CAST-DRUM-SELF BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/06/2018,2,false
ae57b612b2dd2421d1c04cff571ab77cc6060e9a652f83e3f23ea53931266695,EURO,50 (BRANDNAME-POWERTRAC) BSIIIA,BSIIIA,DIESEL,AIRCRAFT BLUE&SILVER,Tractor for Agricultural Purpose,01/07/2018,1,false
ae57f5a4515fbe4b02e56923043a8dff1f756fc3215f56e91b5ae8940960f8be,GRAND,I10 ASTA 1.2 BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/01/2018,5,false
ae70a0757fcb02308b99f2c5ba74a955847b6740520f332fdccaf04a9e972a5e,RENAULT,LODGY DCI RXE-JSRGW4 BSIV,BSIV,DIESEL,WHITE,Omnibus for Private Use,01/07/2016,8,false
ae725debc8cb22888e0733602dee3c626f5ab7e30e430887b5eb5666673ddb34,SONALIKA,INTERNATIONAL DI-42 RX HDM S2 BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/08/2018,1,false
ae7cf1bd5c6039a6e7037540f5607ce8d652f5824b9f3b832e3c2e0fcb3ac57f,MARUTI,ERTIGA SMART HYBRID ZDI+ BSIV,ELECTRIC,DIESEL,MAGMA GREY,MOTOR CAR,01/12/2018,7,true
ae82f580ec9ae211d6ec1a9922b49afc04ce4735ab860d81e731b9cb0d4e20ed,EICHER,PRO 5016 K SLEEPER CAB HSD WF BSIV,BSIV,DIESEL,GOLDEN BROWN,Goods Carriage,01/12/2018,4,false
ae837b9961ad0da56612f4f74a488c2cc433504acbf803204ad29eed293686e1,SONALIKA,INTERNATIONAL DI-740 III CM SERIE BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/08/2018,1,false
ae8aef3dfd5bb33c12c1acc559f67d4a6dc47dafa3d8f1c1ce3300565f724eb2,GRAZIA,WEAS KS DRUM CBS (CBS)WALLOYWHEEL BSIV,BSIV,PETROL,PEARL NIGHTSTAR BLACK,MOTOR CYCLE,01/07/2018,2,false
ae8b9bf3a565692bae1e44eb1ed79ef945afbbae70deb0a5f64193601cba9a87,I20-ASTA,DUAL TONE CRDI-BSIV,BSIV,DIESEL,WHITE & BLACK,MOTOR CAR,01/07/2018,5,false
ae8ee8af1441f80163428a7717f1e748b313a3b641d76c8813d22e2d0ada0edc,JAZZ-1.5,V MT (I-DTEC) BSIV,BSIV,DIESEL,RADIANT RED METALLIC,MOTOR CAR,01/06/2018,5,false
aeb31313f1e02cc9aa625112f8599013e1625caa73dfb7184cbbe1f88d74168c,MAHINDRA,YUVO 415 DI BSIIIA,BSIIIA,DIESEL,RED,Tractor for Commercial Use,01/01/2018,1,false
aebe6b1209f229abdd7bb1801bee2e7fda836934b7fe7d7fcbde5aed39537e9e,ACCESS,125 BSIV,BSIV,PETROL,SILVER,MOTOR CYCLE,01/01/2019,2,false
aec6a0804d406cfa4a35dd9e293b9e054c39f3742a6f07bdd597f4aaf3cc88de,PLEASURE,- IBS-CAST-DRUM-SELF BSIV,BSIV,PETROL,MATAL BLUE YELLOW,MOTOR CYCLE,01/11/2018,2,false
aedbf9eff8a92b6b57522ca4bc9ddb5be4506f3909ef8a879ef631a84ded0219,ACTIVA-5G,WEAS KS DCBS(CBS)WITHSWDIGITALSM BSIV,BSIV,PETROL,PEARL SPARTAN RED,MOTOR CYCLE,01/12/2018,2,false
aee46161b59941a0c8d5ab6c6b29e88b94f0698061b15d1a99f9ca26ceea78b5,MARUTI-CIAZ,SMART HYBRID ZETA BSIV,ELECTRIC,ELECTRIC,NEXA BLUE(STARGAZE),MOTOR CAR,01/07/2018,5,true
aee4b2dde59656068241e66a0d5bbeda245ceb052e5e5a549f9f68b0de359264,TATA,NEXON-KRAZ+1.2 RTN BSIV BSIV,BSIV,PETROL,CALGARY_WHTE,MOTOR CAR,01/06/2018,5,false
aee7b503b78d9a5d713995bbf340fcd8521f8445cd0693d8d035b6373aab258b,BULLET-500,BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/08/2018,2,false
af0edcdaff81dd240a238899df8253602c569a312de9803e910cc256735133b8,EICHER,PRO 1049 C CAB CHASSIS BSIV,BSIV,DIESEL,GOLDEN BEIGE,Chassis Transport,01/01/2019,3,false
af1f7869ddc0ceccf63c30ba60b844dd23ce230c930389e923a9e4541abffbc1,TATA,NEXON-XZ+ 1.5 RTQ BSIV,BSIV,DIESEL,CALWT_SOSLV,MOTOR CAR,01/06/2018,5,false
af2105065f03c3511fa5ceb24c6553e9f195c4b604716ad9635b1eebacd50f38,MARUTI,SWIFT ZDI+ AMT BSIV,BSIV,DIESEL,PEARL METALIC MIDNIGHT BLUE,MOTOR CAR,01/11/2018,5,false
af2e7ae8ca788ce6c439026494dbc21917c757316269ee50ef55b2ae62331d67,VERNA-1.6,CRDI SX BSIV,BSIV,DIESEL,STAR DUST,MOTOR CAR,01/01/2019,5,false
af2f7f5dbb6a75dade3633f5fe6a66e2787054b74616f5f8de5059f50112faf4,TVS,SCOOTY ZEST BSIV,BSIV,PETROL,MATTE BLUE,MOTOR CYCLE,01/07/2018,2,false
af4c4ee503e3f28f79fe162a54f710bac75ab1498f5dd1b5e7085b17eb80c6d0,CRETA-1.6,CRDI AUTO SX BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/11/2018,5,false
af4ef1a397b286f48651704916936f4b0970869e416e3fb7def6c6f89bf59539,CB,125SHINE SP WFDISCBRDRUMBKS SELFSTART BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/09/2018,2,false
af52138932d743a63d9256096a0195d5be772f0314dc149d0d5a34d869c5f1c5,407STARBUS,SKOOL 29+1CD+1D FBT SCHOOL BUS BSIV,BSIV,DIESEL,YELLOW,Ominibus,01/05/2018,31,false
af6051bf719d5cebe79047b60dea8494f19809a57131e6c357f8424ff12bb1c1,MARUTI,CIAZ SMART HYBRID DELTA BSIV,ELECTRIC,ELECTRIC,PRL.SNOW WHITE 3-ZQM,MOTOR CAR,01/08/2018,5,true
af6acdb012ea37683366062f41788fe9652f12e456118aa6e4d20e907bc0dc0f,MAHINDRA,YUVO 575 DI BSIIIA,BSIIIA,DIESEL,RED,Tractor for Commercial Use,01/05/2018,1,false
af82f06fc37d7da4c48fd8a3809f9b8503db75e6c0871c38b164dcfc247f69d8,BAJAJ,MAXIMA DIESEL BSIV,BSIV,DIESEL,GOLDEN YELLOW,Auto Rickshaw,01/12/2018,4,false
af9f6086baf557d932f0dd749f4db10b08fb80622c960a8ecd1be8c761232333,MAHINDRA,JEETO X7-11 BSIV,BSIV,DIESEL,A5BIEGE,Goods Carriage,01/01/2019,2,false
afb7375c04185cc24cdfa05155ffce752d7c4fc7d91c98ad30dd3a80231a33ff,CB,SHINE W F DRUM B K S E S W CAST WHEELS BSIV,BSIV,PETROL,GREY,MOTOR CYCLE,01/08/2018,2,false
afcee268ddd4ddc3478109c62baac75fcfe4352405b205b598348ce30b7aa253,MAHINDRA,BOLERO POWER+ZLX 7SEATER BSIV,BSIV,DIESEL,DIAMOND WHITE,MOTOR CAR,01/08/2018,7,false
afde0322e0bb23bbd4063d2c89906061331a527cdc5da5f2af2585464e8718c1,SWARAJ 735 XT TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE&WHITE,Tractor for Commercial Use,01/11/2018,1,false
afe25e42a60cecb00fcb4c5b978ed67777db389aab5ba8aa5c8d632f0222d4ab,ACTIVA,5GWEAS KS DCBS(CBS)WSEHEETWHEEL BSIV,BSIV,PETROL,RED,MOTOR CYCLE,01/07/2018,2,false
afe4add2378227a64a6f3afca766fc2eb63e4f32475ec6793715c9aa050e9ad7,RENAULT,KWID RXL BSIV,BSIV,PETROL,PLANET GREY,MOTOR CAR,01/11/2018,5,false
aff2f803e4dff8249943731c9d7cd478aa9e2123d4cc92f15bea7da7b362230e,SONALIKA,INTERNATIONAL DI-740 III CM SERIE BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/04/2018,1,false
aff80c9b586d016225d0be3cd407faf23cf6cc1456faa2227552d8deb829897d,MARUTI,BALENO SIGMA PETROL BSIV,BSIV,PETROL,PRME.RAY BLUE,MOTOR CAR,01/07/2018,5,false
